2026-01-06 22:23:43,159 ERROR Horse - Distance is negative
2026-01-06 22:23:43,176 ERROR Horse - Name is blank
2026-01-06 22:23:43,179 ERROR Horse - Name is blank
2026-01-06 22:23:43,180 ERROR Horse - Name is blank
2026-01-06 22:23:43,181 ERROR Horse - Name is blank
2026-01-06 22:23:43,182 ERROR Horse - Speed is negative
2026-01-06 22:23:43,184 ERROR Horse - Name is null
2026-01-06 22:23:43,684 DEBUG Horse - Создание Horse, имя [Horse 1], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 2], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 3], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 4], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 5], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 6], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 7], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 8], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 9], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 10], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 11], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 12], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 13], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 14], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 15], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 16], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 17], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 18], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 19], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 20], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 21], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 22], скорость [10.0]
2026-01-06 22:23:43,685 DEBUG Horse - Создание Horse, имя [Horse 23], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Horse - Создание Horse, имя [Horse 24], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Horse - Создание Horse, имя [Horse 25], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Horse - Создание Horse, имя [Horse 26], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Horse - Создание Horse, имя [Horse 27], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Horse - Создание Horse, имя [Horse 28], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Horse - Создание Horse, имя [Horse 29], скорость [10.0]
2026-01-06 22:23:43,686 DEBUG Hippodrome - Создание Hippodrome, лошадей [30]
2026-01-06 22:23:43,716 DEBUG Hippodrome - Создание Hippodrome, лошадей [50]
2026-01-06 22:23:43,730 ERROR Hippodrome - Horses list is empty
2026-01-06 22:23:52,275 ERROR Horse - Distance is negative
2026-01-06 22:23:52,295 ERROR Horse - Name is blank
2026-01-06 22:23:52,298 ERROR Horse - Name is blank
2026-01-06 22:23:52,299 ERROR Horse - Name is blank
2026-01-06 22:23:52,301 ERROR Horse - Name is blank
2026-01-06 22:23:52,302 ERROR Horse - Speed is negative
2026-01-06 22:23:52,303 ERROR Horse - Name is null
2026-01-06 22:23:52,309 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,310 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,311 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,312 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,312 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,313 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,759 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,763 DEBUG Horse - Создание Horse, имя [Spirit], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 0], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 1], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 2], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 3], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 4], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 5], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 6], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 7], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 8], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 9], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 10], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 11], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 12], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 13], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 14], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 15], скорость [10.0]
2026-01-06 22:23:52,776 DEBUG Horse - Создание Horse, имя [Horse 16], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 17], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 18], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 19], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 20], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 21], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 22], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 23], скорость [10.0]
2026-01-06 22:23:52,777 DEBUG Horse - Создание Horse, имя [Horse 24], скорость [10.0]
